"created_at","screen_name","text","favorites","retweets"
2022-06-24 00:43:45,"switch_news_ofc","欧州連合、ウクライナをEU加盟候補国として承認、米は軍事支援を表明 

EU（欧州連合）は、ウクライナのEU加盟国候補国として承認し、申請を認めた。   EU首脳会議で承認される   6月23日、ベルギーのブリュッセルでEU首脳会議が開かれ、そこでウクライナをEU加盟候補国に…/
 https://t.co/VmriFEcyxw https://t.co/ovxZ3EnsyA",30,3
2022-06-23 01:42:46,"switch_news_ofc","「ロシア軍の勢いは今後数カ月で鈍化する可能性」英情報機関が予測 

ウクライナ東部のドンバス地方では、激しい戦闘が続いているが、イギリスの情報部は今後、ロシア軍の勢いが鈍化する可能性があると予測した。/
 https://t.co/wTpOmm1IAU https://t.co/eob8udQO42",38,6
2022-06-19 00:39:50,"switch_news_ofc","米政府、ウクライナへ高性能ドローンを売却するプランを一時中止 

アメリカ政府は、当初ウクライナに大型武装ドローンを売却する計画を検討していたが、今回それを一時中止すると発表した。/
 https://t.co/zlfpaqj6DE https://t.co/xvgrooIZcj",43,6
2022-06-22 00:42:40,"switch_news_ofc","ロシア軍がセベロドネツク近郊の村を掌握、南部の島では大きな損失 

ウクライナ東部の重要都市・セベロドネツク近郊の村が、ロシア軍のコントロール下に置かれた。ドンバス地方では、依然ウクライナ軍が厳しい戦いを強いられている。/
 https://t.co/bZIUn5WFaT https://t.co/BsmBBiExvy",32,4
2022-06-21 00:42:06,"switch_news_ofc","ロシア軍指導部が、26日までにルハンシク州を制圧するよう部隊に命令か 

ウクライナ国防省は、ロシア軍が日曜日までに東部・ルハンシク州とドネツク州の州境に到達するよう、部隊に命令したとの見方を示した。/
 https://t.co/OrLOvXgnKk https://t.co/388bR3QeAZ",35,7
2022-06-26 00:46:06,"switch_news_ofc","ロシア国防省、セベロドネツクを陥落させたと発表 

ロシア国防相は土曜日、ウクライナ東部の重要都市・セベロドネツクなどを陥落させたと発表した。/
 https://t.co/LiE8IXjvNk https://t.co/yxRWnXEDCN",25,6
2022-06-18 01:39:37,"switch_news_ofc","ウクライナがEU加盟に一歩近づく、欧州委員会が候補国の支持を表明 

欧州委員会は、ウクライナがEU加盟の候補国になることを支持した。これで加盟に一歩近づいたことになる。/
 https://t.co/4iINGYEvks https://t.co/p1ojg5ZTQ4",43,5
2022-06-26 00:43:34,"papa_pahoo","ロシアによるウクライナ侵攻により石油や天然ガス供給が滞り、石炭火力が増え、地球温暖化を加速している――そんな急に温暖化が進行するのか🤪　原発へ回帰すればいいじゃないか。 #tbs #サンデーモーニング",17,3
2022-06-19 00:46:58,"papa_pahoo","田中優子氏「（ウクライナ侵攻は）コテンパン型でいいのか。（日本は）最後には核爆弾で終わりました」「停戦というのは破られる」「核の抑止力はなくなりました」

この人は何を言っているのだろう🤪 #tbs #サンデーモーニング https://t.co/mJO3ZrruzM",17,6
2022-06-25 23:35:16,"papa_pahoo","松原耕二氏「（宮古島の住民は）基地ができたら狙われるじゃないですか。ウクライナを見ていれば分かるじゃないですか、と言っている」

え🤪　ウクライナがロシアの侵略を受けたのは米軍基地のせい🤪🤪 #tbs #サンデーモーニング",27,11
2022-06-24 05:11:49,"miyamototooru","ロシアのウクライナ侵略から4か月。残虐な侵略が続いています。2014年のクリミア併合以降、経済協力を深め、プーチンを増長させてきた自民党政権には猛省が必要です。ロシア擁護の発言を続ける鈴木宗男氏をかばう維新の会の責任も重大です。日本共産党への１票でストップ・プーチンの意思表示を。 https://t.co/d2wFybWHwH",285,116
2022-06-19 01:24:05,"miyamototooru","ロシアのウクライナ侵略を受けて、軍事費倍増・敵基地攻撃の議論が出てきたわけではありません。
昨年の自民党の総選挙の公約です。下は私の昨年総選挙の選挙公報ですが、対抗して「STOP　大軍拡（GDP２％超）」を掲げています。
軍事費倍増・敵基地攻撃の出所は、アメリカの日本への参戦要求です。 https://t.co/kM7XJ0xqEB",143,97
2022-06-26 00:42:12,"miyamototooru","#日曜討論
軍事費2倍は、昨年の自民党の総選挙公約。ロシアのウクライナ侵略があってでてきたわけではない。
台湾有事などに日本が参戦するための軍事費2倍であり、敵基地攻撃能力の保有であり、憲法9条改悪。
アメリカでの海外での戦争に参戦反対は、
#比例は日本共産党",794,399
2022-06-21 22:39:35,"miyamototooru","志葉玲さんのスピーチをその場で聞きました。現地取材されたウクライナでのロシアの蛮行の告発、日本の軍事費２倍にしてもウクライナの人に何の役にもたたない、ロシアの戦費となっている石油・天然ガスの購入を止めるべき、再エネ・省エネ転換や物価高騰への支援にこそ税金をと。 https://t.co/xB0ChhK0Ef",241,134
2022-06-26 00:41:31,"39Asada","今、世界的に「物価高」でね、
コロナ禍や、ウクライナ危機の影響などがあります。
どのくらい物価が上がったかですが、
例えばニューヨークでおにぎりを買うと500～570円になっているんですね。
厳しいですね😅 https://t.co/Bzh00mfyZ5",21,1
2022-06-26 00:41:28,"Yonato4710","自前の索敵云々言い出すなら、水上艦艇も哨戒機もなく観測UAVぐらいしかなかったウクライナ相手に貴重な巡洋艦を潰されたロシアの立場がますますなくなるやろ（ https://t.co/DzBRomzOKj",21,13
2022-06-26 00:40:04,"neupon08","ロシアと陸続きでGDP極小のウクライナだってあそこまで善戦してるんだがお前は今何を見てるんだ？
人民軍が全兵力で海を渡ってくるとでも思ってるのか https://t.co/NxBdyUyJgF",68,51
2022-06-20 20:08:13,"uruchimundoku","#平気で嘘をつく高市早苗
#平気で嘘をつく安倍晋三
#平気で嘘をつく菅義偉
#平気で嘘をつく岸田文雄
#平気で嘘をつく自由民主党
物価高騰の原因はウクライナ戦争のせい➡️ ウソ
消費税は、公共の福祉に使われる➡️ウソ
中国•ロシアが日本を侵略、北朝鮮ミサイルの驚異、安倍が煽っているだけ➡️ウソ",36,24
2022-06-23 03:35:46,"uruchimundoku","#ニュース
選挙期間中ぐらい、ウクライナの報道は減らしてもいいのではないか。 
日本の将来がかかっている選挙である。
選挙に関してもっとを報道することがあるはず。
はっきり言って、ウクライナのことどうでもいい。
無策•無能な岸田政権がウクライナ戦争を 口実にするだけ。
#サヨナラ自民党",33,16
2022-06-20 22:29:04,"uruchimundoku","#平気で嘘をつく自由民主党
物価高騰はウクライナ戦争•コロナ禍のせいではない。 政府自民党の無策のせい、人災である。
⬇️ 日本破壊に一役買っている人たち ⬇️ https://t.co/K6fV3IEMhE",24,11
2022-06-20 22:52:37,"uruchimundoku","#日本人自体が難民状態 
#国民無視憲法軽視の岸田内閣は即刻退陣しろ
難民はなにも、ウクライナ人だけではない。しかし、なぜウクライナ人にだけ一生懸命になるのか、分からない。マスコミ報道が、 ウクライナを支援しようのように偏っていることはわかるけど•••。
まずは日本国民を、である。",55,33
2022-06-19 02:36:25,"uruchimundoku","#岸田インフレ
コロナ禍とウクライナ戦争を言い訳にして、自分たちの 「無能、無策」 を誤魔化そうとしている自民党 😡‼️
*️⃣ 選挙まで内容と関係がなく「#インフレ」を使うことがあります。",22,16
2022-06-23 19:34:31,"uruchimundoku","#平気で嘘をつく岸田文雄
#平気で嘘をつく自由民主党
物価上昇は、ウクライナ戦争が原因ではありません。岸田内閣の無策、無作為が原因です。

https://t.co/aEYQqeyo9F",17,12
2022-06-19 22:51:35,"uruchimundoku","#岸田インフレ
おはよう日本で、参院選の選挙の争点が次の三つだ、と言っていた。
1、 物価高騰•円安
2、外交•安全保障 
3、憲法改正
アベノミクス失敗の影響が、現政権まで続き、無策をウクライナ戦争のせいにし、 余計なこと言って中国•ロシアを刺激する。 憲法第99条違反の自民党。
⬇️全員⬇️ https://t.co/4H86Qgieae",26,13
2022-06-23 02:55:21,"uruchimundoku","#岸田インフレ
#平気で嘘をつく高市早苗
#平気で嘘をつく安倍晋三
#平気で嘘をつく岸田文雄
#平気で嘘をつく自由民主党
対策ない、無策の岸田内閣は、 ウクライナ戦争を言い訳にしているだけ。
自民党大好きでも構わないか、今回の選挙だけは、自民党の支持、投票は自民党と心中する覚悟がいるよ。 https://t.co/pbfdUhhO2P",25,17
2022-06-19 01:15:33,"uruchimundoku","#日曜討論 
やっぱり軍事費増大はウクライナ を持ち出す 、という見え見えの筋書き。
欧米の武器供与がなければとっくに終わっている。",30,15
2022-06-26 00:34:25,"uruchimundoku","#平気で嘘をつく茂木敏充 
#日曜討論
ロシアはウクライナ戦争でかなり消耗している。日本に直ぐ侵攻はできない。中国と台湾はお互い貿易関係が成り立っている。わざわざ中国は問題を起こさない。 北朝鮮のミサイルが狙っているのはアメリカで、日本ではない。公共の電波を使って危機感を煽るな‼️",44,24
2022-06-26 00:34:09,"freeobligation","DS原口さんは何を言ってるんでしょうか？ｗｗｗ
まあ言ってることは間違いじゃないですけど、そのためにはガッツリ証拠を揃えて話をしないと陰謀論扱いされちゃいますよｗ

確かに今ウクライナで起きているのはそういうことではありますが、必要な証拠は揃えないと┐(´д｀)┌
https://t.co/0XGv25WiKv",19,4
